success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,task_order,participant,rt,stimulus,response,task_type,correct_response,correct_response_key,css_classes,size_condition,choices,correct,prompt_text,slider_start,Q0,Q1,Q2,Q3,file_name
NA,NA,NA,NA,NA,image-keyboard-response,765,2.0.0,367376,pvpyrj5eljp,big_first,goose,914,stimuli/6-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,767,2.0.0,368080,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,768,2.0.0,368967,pvpyrj5eljp,big_first,goose,885,stimuli/25-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,770,2.0.0,369670,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,771,2.0.0,370349,pvpyrj5eljp,big_first,goose,678,stimuli/4-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,773,2.0.0,371052,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,774,2.0.0,371718,pvpyrj5eljp,big_first,goose,665,stimuli/25-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,776,2.0.0,372421,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,777,2.0.0,373074,pvpyrj5eljp,big_first,goose,652,stimuli/23-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,779,2.0.0,373777,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,780,2.0.0,374337,pvpyrj5eljp,big_first,goose,559,stimuli/4-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,782,2.0.0,375040,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,783,2.0.0,375649,pvpyrj5eljp,big_first,goose,608,stimuli/17-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,785,2.0.0,376352,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,786,2.0.0,376939,pvpyrj5eljp,big_first,goose,586,stimuli/33-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,788,2.0.0,377643,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,789,2.0.0,378267,pvpyrj5eljp,big_first,goose,623,stimuli/3-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,791,2.0.0,378971,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,792,2.0.0,379702,pvpyrj5eljp,big_first,goose,729,stimuli/11-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,794,2.0.0,380405,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,795,2.0.0,380960,pvpyrj5eljp,big_first,goose,553,stimuli/5-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,797,2.0.0,381664,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,798,2.0.0,382235,pvpyrj5eljp,big_first,goose,569,stimuli/28-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,800,2.0.0,382938,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,801,2.0.0,383444,pvpyrj5eljp,big_first,goose,505,stimuli/16-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,803,2.0.0,384147,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,804,2.0.0,384948,pvpyrj5eljp,big_first,goose,799,stimuli/26-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,806,2.0.0,385651,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,807,2.0.0,386290,pvpyrj5eljp,big_first,goose,637,stimuli/35-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,809,2.0.0,386994,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,810,2.0.0,387535,pvpyrj5eljp,big_first,goose,539,stimuli/2-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,812,2.0.0,388237,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,813,2.0.0,388810,pvpyrj5eljp,big_first,goose,572,stimuli/10-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,815,2.0.0,389514,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,816,2.0.0,390169,pvpyrj5eljp,big_first,goose,653,stimuli/24-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,818,2.0.0,390872,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,819,2.0.0,391420,pvpyrj5eljp,big_first,goose,547,stimuli/30-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,821,2.0.0,392123,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,822,2.0.0,392680,pvpyrj5eljp,big_first,goose,555,stimuli/19-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,824,2.0.0,393383,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,825,2.0.0,393935,pvpyrj5eljp,big_first,goose,550,stimuli/23-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,827,2.0.0,394639,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,828,2.0.0,395100,pvpyrj5eljp,big_first,goose,460,stimuli/5-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,830,2.0.0,395804,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,831,2.0.0,396432,pvpyrj5eljp,big_first,goose,626,stimuli/22-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,833,2.0.0,397137,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,834,2.0.0,397624,pvpyrj5eljp,big_first,goose,485,stimuli/24-Congruent.jpg,m,congruent_small,right,m,normal,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,836,2.0.0,398329,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,837,2.0.0,398813,pvpyrj5eljp,big_first,goose,482,stimuli/32-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,839,2.0.0,399515,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,840,2.0.0,400126,pvpyrj5eljp,big_first,goose,609,stimuli/17-Incongruent.jpg,z,incongruent_small,left,z,normal,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,842,2.0.0,400828,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,843,2.0.0,401432,pvpyrj5eljp,big_first,goose,603,stimuli/15-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,845,2.0.0,402135,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,846,2.0.0,402634,pvpyrj5eljp,big_first,goose,497,stimuli/26-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,848,2.0.0,403338,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,849,2.0.0,403917,pvpyrj5eljp,big_first,goose,577,stimuli/28-Incongruent.jpg,m,incongruent_flipped_small,right,m,cb,small,m,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,851,2.0.0,404621,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,image-keyboard-response,852,2.0.0,405292,pvpyrj5eljp,big_first,goose,670,stimuli/22-Congruent.jpg,z,congruent_flipped_small,left,z,cb,small,z,TRUE,"
      <h1>Which is visually <strong>SMALLER</strong> on the screen?</h1>
      <p>Press <strong>z</strong> for left, <strong>m</strong> for right</p>
",NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
NA,NA,NA,NA,NA,html-keyboard-response,854,2.0.0,405995,pvpyrj5eljp,big_first,goose,null,"<div style=""font-size:60px;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_size_stroop/analysis/../data/raw_data/pvpyrj5eljp_1772140348508.csv
